,province,district,product_name,year,season,planted_area,production_amount,yield_per_decare_kg
920,İzmir,Menderes,KABAK TAZE,2016,Winter,355.0,710.0,2000.0
921,İzmir,Menderes,KABAK TAZE,2016,Spring,355.0,710.0,2000.0
922,İzmir,Menderes,KABAK TAZE,2016,Summer,355.0,710.0,2000.0
923,İzmir,Menderes,KABAK TAZE,2016,Fall,355.0,710.0,2000.0
924,İzmir,Tire,KABAK TAZE,2016,Winter,400.0,980.0,2450.0
925,İzmir,Tire,KABAK TAZE,2016,Spring,400.0,980.0,2450.0
926,İzmir,Tire,KABAK TAZE,2016,Summer,400.0,980.0,2450.0
927,İzmir,Tire,KABAK TAZE,2016,Fall,400.0,980.0,2450.0
928,İzmir,Torbalı,KABAK TAZE,2016,Winter,300.0,1050.0,3500.0
929,İzmir,Torbalı,KABAK TAZE,2016,Spring,300.0,1050.0,3500.0
930,İzmir,Torbalı,KABAK TAZE,2016,Summer,300.0,1050.0,3500.0
931,İzmir,Torbalı,KABAK TAZE,2016,Fall,300.0,1050.0,3500.0
932,İzmir,Ödemiş,KABAK TAZE,2016,Winter,220.0,711.0,3231.818181818182
933,İzmir,Ödemiş,KABAK TAZE,2016,Spring,220.0,711.0,3231.818181818182
934,İzmir,Ödemiş,KABAK TAZE,2016,Summer,220.0,711.0,3231.818181818182
935,İzmir,Ödemiş,KABAK TAZE,2016,Fall,220.0,711.0,3231.818181818182
936,İzmir,Bayındır,KABAK TAZE,2017,Winter,800.0,2800.0,3500.0
937,İzmir,Bayındır,KABAK TAZE,2017,Spring,800.0,2800.0,3500.0
938,İzmir,Bayındır,KABAK TAZE,2017,Summer,800.0,2800.0,3500.0
939,İzmir,Bayındır,KABAK TAZE,2017,Fall,800.0,2800.0,3500.0
940,İzmir,Bergama,KABAK TAZE,2017,Winter,400.0,680.0,1700.0
941,İzmir,Bergama,KABAK TAZE,2017,Spring,400.0,680.0,1700.0
942,İzmir,Bergama,KABAK TAZE,2017,Summer,400.0,680.0,1700.0
943,İzmir,Bergama,KABAK TAZE,2017,Fall,400.0,680.0,1700.0
944,İzmir,Menderes,KABAK TAZE,2017,Winter,390.0,780.0,2000.0
945,İzmir,Menderes,KABAK TAZE,2017,Spring,390.0,780.0,2000.0
946,İzmir,Menderes,KABAK TAZE,2017,Summer,390.0,780.0,2000.0
947,İzmir,Menderes,KABAK TAZE,2017,Fall,390.0,780.0,2000.0
948,İzmir,Tire,KABAK TAZE,2017,Winter,400.0,1000.0,2500.0
949,İzmir,Tire,KABAK TAZE,2017,Spring,400.0,1000.0,2500.0
950,İzmir,Tire,KABAK TAZE,2017,Summer,400.0,1000.0,2500.0
951,İzmir,Tire,KABAK TAZE,2017,Fall,400.0,1000.0,2500.0
952,İzmir,Torbalı,KABAK TAZE,2017,Winter,405.0,1418.0,3501.2345679012346
953,İzmir,Torbalı,KABAK TAZE,2017,Spring,405.0,1418.0,3501.2345679012346
954,İzmir,Torbalı,KABAK TAZE,2017,Summer,405.0,1418.0,3501.2345679012346
955,İzmir,Torbalı,KABAK TAZE,2017,Fall,405.0,1418.0,3501.2345679012346
956,İzmir,Ödemiş,KABAK TAZE,2017,Winter,220.0,722.0,3281.818181818182
957,İzmir,Ödemiş,KABAK TAZE,2017,Spring,220.0,722.0,3281.818181818182
958,İzmir,Ödemiş,KABAK TAZE,2017,Summer,220.0,722.0,3281.818181818182
959,İzmir,Ödemiş,KABAK TAZE,2017,Fall,220.0,722.0,3281.818181818182
960,İzmir,Bayındır,KABAK TAZE,2018,Winter,800.0,2800.0,3500.0
961,İzmir,Bayındır,KABAK TAZE,2018,Spring,800.0,2800.0,3500.0
962,İzmir,Bayındır,KABAK TAZE,2018,Summer,800.0,2800.0,3500.0
963,İzmir,Bayındır,KABAK TAZE,2018,Fall,800.0,2800.0,3500.0
964,İzmir,Bergama,KABAK TAZE,2018,Winter,400.0,680.0,1700.0
965,İzmir,Bergama,KABAK TAZE,2018,Spring,400.0,680.0,1700.0
966,İzmir,Bergama,KABAK TAZE,2018,Summer,400.0,680.0,1700.0
967,İzmir,Bergama,KABAK TAZE,2018,Fall,400.0,680.0,1700.0
968,İzmir,Menderes,KABAK TAZE,2018,Winter,390.0,780.0,2000.0
969,İzmir,Menderes,KABAK TAZE,2018,Spring,390.0,780.0,2000.0
970,İzmir,Menderes,KABAK TAZE,2018,Summer,390.0,780.0,2000.0
971,İzmir,Menderes,KABAK TAZE,2018,Fall,390.0,780.0,2000.0
972,İzmir,Tire,KABAK TAZE,2018,Winter,300.0,750.0,2500.0
973,İzmir,Tire,KABAK TAZE,2018,Spring,300.0,750.0,2500.0
974,İzmir,Tire,KABAK TAZE,2018,Summer,300.0,750.0,2500.0
975,İzmir,Tire,KABAK TAZE,2018,Fall,300.0,750.0,2500.0
976,İzmir,Torbalı,KABAK TAZE,2018,Winter,265.0,927.0,3498.1132075471696
977,İzmir,Torbalı,KABAK TAZE,2018,Spring,265.0,927.0,3498.1132075471696
978,İzmir,Torbalı,KABAK TAZE,2018,Summer,265.0,927.0,3498.1132075471696
979,İzmir,Torbalı,KABAK TAZE,2018,Fall,265.0,927.0,3498.1132075471696
980,İzmir,Ödemiş,KABAK TAZE,2018,Winter,155.0,502.0,3238.7096774193546
981,İzmir,Ödemiş,KABAK TAZE,2018,Spring,155.0,502.0,3238.7096774193546
982,İzmir,Ödemiş,KABAK TAZE,2018,Summer,155.0,502.0,3238.7096774193546
983,İzmir,Ödemiş,KABAK TAZE,2018,Fall,155.0,502.0,3238.7096774193546
984,İzmir,Bayındır,KABAK TAZE,2019,Winter,600.0,2100.0,3500.0
985,İzmir,Bayındır,KABAK TAZE,2019,Spring,600.0,2100.0,3500.0
986,İzmir,Bayındır,KABAK TAZE,2019,Summer,600.0,2100.0,3500.0
987,İzmir,Bayındır,KABAK TAZE,2019,Fall,600.0,2100.0,3500.0
988,İzmir,Bergama,KABAK TAZE,2019,Winter,400.0,680.0,1700.0
989,İzmir,Bergama,KABAK TAZE,2019,Spring,400.0,680.0,1700.0
990,İzmir,Bergama,KABAK TAZE,2019,Summer,400.0,680.0,1700.0
991,İzmir,Bergama,KABAK TAZE,2019,Fall,400.0,680.0,1700.0
992,İzmir,Menderes,KABAK TAZE,2019,Winter,390.0,780.0,2000.0
993,İzmir,Menderes,KABAK TAZE,2019,Spring,390.0,780.0,2000.0
994,İzmir,Menderes,KABAK TAZE,2019,Summer,390.0,780.0,2000.0
995,İzmir,Menderes,KABAK TAZE,2019,Fall,390.0,780.0,2000.0
996,İzmir,Tire,KABAK TAZE,2019,Winter,300.0,750.0,2500.0
997,İzmir,Tire,KABAK TAZE,2019,Spring,300.0,750.0,2500.0
998,İzmir,Tire,KABAK TAZE,2019,Summer,300.0,750.0,2500.0
999,İzmir,Tire,KABAK TAZE,2019,Fall,300.0,750.0,2500.0
1000,İzmir,Torbalı,KABAK TAZE,2019,Winter,250.0,875.0,3500.0
1001,İzmir,Torbalı,KABAK TAZE,2019,Spring,250.0,875.0,3500.0
1002,İzmir,Torbalı,KABAK TAZE,2019,Summer,250.0,875.0,3500.0
1003,İzmir,Torbalı,KABAK TAZE,2019,Fall,250.0,875.0,3500.0
1004,İzmir,Ödemiş,KABAK TAZE,2019,Winter,110.0,375.0,3409.090909090909
1005,İzmir,Ödemiş,KABAK TAZE,2019,Spring,110.0,375.0,3409.090909090909
1006,İzmir,Ödemiş,KABAK TAZE,2019,Summer,110.0,375.0,3409.090909090909
1007,İzmir,Ödemiş,KABAK TAZE,2019,Fall,110.0,375.0,3409.090909090909
1008,İzmir,Bayındır,KABAK TAZE,2020,Winter,200.0,311.0,1555.0
1009,İzmir,Bayındır,KABAK TAZE,2020,Spring,200.0,311.0,1555.0
1010,İzmir,Bayındır,KABAK TAZE,2020,Summer,200.0,311.0,1555.0
1011,İzmir,Bayındır,KABAK TAZE,2020,Fall,200.0,311.0,1555.0
1012,İzmir,Bergama,KABAK TAZE,2020,Winter,400.0,705.0,1762.5
1013,İzmir,Bergama,KABAK TAZE,2020,Spring,400.0,705.0,1762.5
1014,İzmir,Bergama,KABAK TAZE,2020,Summer,400.0,705.0,1762.5
1015,İzmir,Bergama,KABAK TAZE,2020,Fall,400.0,705.0,1762.5
1016,İzmir,Menderes,KABAK TAZE,2020,Winter,390.0,809.0,2074.358974358974
1017,İzmir,Menderes,KABAK TAZE,2020,Spring,390.0,809.0,2074.358974358974
1018,İzmir,Menderes,KABAK TAZE,2020,Summer,390.0,809.0,2074.358974358974
1019,İzmir,Menderes,KABAK TAZE,2020,Fall,390.0,809.0,2074.358974358974
1020,İzmir,Tire,KABAK TAZE,2020,Winter,68.0,176.0,2588.235294117647
1021,İzmir,Tire,KABAK TAZE,2020,Spring,68.0,176.0,2588.235294117647
1022,İzmir,Tire,KABAK TAZE,2020,Summer,68.0,176.0,2588.235294117647
1023,İzmir,Tire,KABAK TAZE,2020,Fall,68.0,176.0,2588.235294117647
1024,İzmir,Torbalı,KABAK TAZE,2020,Winter,180.0,607.0,3372.222222222222
1025,İzmir,Torbalı,KABAK TAZE,2020,Spring,180.0,607.0,3372.222222222222
1026,İzmir,Torbalı,KABAK TAZE,2020,Summer,180.0,607.0,3372.222222222222
1027,İzmir,Torbalı,KABAK TAZE,2020,Fall,180.0,607.0,3372.222222222222
1028,İzmir,Ödemiş,KABAK TAZE,2020,Winter,80.0,415.0,5187.5
1029,İzmir,Ödemiş,KABAK TAZE,2020,Spring,80.0,415.0,5187.5
1030,İzmir,Ödemiş,KABAK TAZE,2020,Summer,80.0,415.0,5187.5
1031,İzmir,Ödemiş,KABAK TAZE,2020,Fall,80.0,415.0,5187.5
1032,İzmir,Bayındır,KABAK TAZE,2021,Winter,200.0,300.0,1500.0
1033,İzmir,Bayındır,KABAK TAZE,2021,Spring,200.0,300.0,1500.0
1034,İzmir,Bayındır,KABAK TAZE,2021,Summer,200.0,300.0,1500.0
1035,İzmir,Bayındır,KABAK TAZE,2021,Fall,200.0,300.0,1500.0
1036,İzmir,Bergama,KABAK TAZE,2021,Winter,17.0,30.0,1764.7058823529412
1037,İzmir,Bergama,KABAK TAZE,2021,Spring,17.0,30.0,1764.7058823529412
1038,İzmir,Bergama,KABAK TAZE,2021,Summer,17.0,30.0,1764.7058823529412
1039,İzmir,Bergama,KABAK TAZE,2021,Fall,17.0,30.0,1764.7058823529412
1040,İzmir,Menderes,KABAK TAZE,2021,Winter,380.0,760.0,2000.0
1041,İzmir,Menderes,KABAK TAZE,2021,Spring,380.0,760.0,2000.0
1042,İzmir,Menderes,KABAK TAZE,2021,Summer,380.0,760.0,2000.0
1043,İzmir,Menderes,KABAK TAZE,2021,Fall,380.0,760.0,2000.0
1044,İzmir,Tire,KABAK TAZE,2021,Winter,42.0,109.0,2595.2380952380954
1045,İzmir,Tire,KABAK TAZE,2021,Spring,42.0,109.0,2595.2380952380954
1046,İzmir,Tire,KABAK TAZE,2021,Summer,42.0,109.0,2595.2380952380954
1047,İzmir,Tire,KABAK TAZE,2021,Fall,42.0,109.0,2595.2380952380954
1048,İzmir,Torbalı,KABAK TAZE,2021,Winter,185.0,555.0,3000.0
1049,İzmir,Torbalı,KABAK TAZE,2021,Spring,185.0,555.0,3000.0
1050,İzmir,Torbalı,KABAK TAZE,2021,Summer,185.0,555.0,3000.0
1051,İzmir,Torbalı,KABAK TAZE,2021,Fall,185.0,555.0,3000.0
1052,İzmir,Ödemiş,KABAK TAZE,2021,Winter,25.0,125.0,5000.0
1053,İzmir,Ödemiş,KABAK TAZE,2021,Spring,25.0,125.0,5000.0
1054,İzmir,Ödemiş,KABAK TAZE,2021,Summer,25.0,125.0,5000.0
1055,İzmir,Ödemiş,KABAK TAZE,2021,Fall,25.0,125.0,5000.0
1056,İzmir,Bayındır,KABAK TAZE,2022,Winter,200.0,500.0,2500.0
1057,İzmir,Bayındır,KABAK TAZE,2022,Spring,200.0,500.0,2500.0
1058,İzmir,Bayındır,KABAK TAZE,2022,Summer,200.0,500.0,2500.0
1059,İzmir,Bayındır,KABAK TAZE,2022,Fall,200.0,500.0,2500.0
1060,İzmir,Bergama,KABAK TAZE,2022,Winter,13.0,23.0,1769.2307692307693
1061,İzmir,Bergama,KABAK TAZE,2022,Spring,13.0,23.0,1769.2307692307693
1062,İzmir,Bergama,KABAK TAZE,2022,Summer,13.0,23.0,1769.2307692307693
1063,İzmir,Bergama,KABAK TAZE,2022,Fall,13.0,23.0,1769.2307692307693
1064,İzmir,Menderes,KABAK TAZE,2022,Winter,380.0,760.0,2000.0
1065,İzmir,Menderes,KABAK TAZE,2022,Spring,380.0,760.0,2000.0
1066,İzmir,Menderes,KABAK TAZE,2022,Summer,380.0,760.0,2000.0
1067,İzmir,Menderes,KABAK TAZE,2022,Fall,380.0,760.0,2000.0
1072,İzmir,Torbalı,KABAK TAZE,2022,Winter,135.0,439.0,3251.8518518518517
1073,İzmir,Torbalı,KABAK TAZE,2022,Spring,135.0,439.0,3251.8518518518517
1074,İzmir,Torbalı,KABAK TAZE,2022,Summer,135.0,439.0,3251.8518518518517
1075,İzmir,Torbalı,KABAK TAZE,2022,Fall,135.0,439.0,3251.8518518518517
1076,İzmir,Ödemiş,KABAK TAZE,2022,Winter,25.0,125.0,5000.0
1077,İzmir,Ödemiş,KABAK TAZE,2022,Spring,25.0,125.0,5000.0
1078,İzmir,Ödemiş,KABAK TAZE,2022,Summer,25.0,125.0,5000.0
1079,İzmir,Ödemiş,KABAK TAZE,2022,Fall,25.0,125.0,5000.0
1080,İzmir,Bayındır,KABAK TAZE,2023,Winter,150.0,375.0,2500.0
1081,İzmir,Bayındır,KABAK TAZE,2023,Spring,150.0,375.0,2500.0
1082,İzmir,Bayındır,KABAK TAZE,2023,Summer,150.0,375.0,2500.0
1083,İzmir,Bayındır,KABAK TAZE,2023,Fall,150.0,375.0,2500.0
1084,İzmir,Bergama,KABAK TAZE,2023,Winter,11.0,20.0,1818.1818181818182
1085,İzmir,Bergama,KABAK TAZE,2023,Spring,11.0,20.0,1818.1818181818182
1086,İzmir,Bergama,KABAK TAZE,2023,Summer,11.0,20.0,1818.1818181818182
1087,İzmir,Bergama,KABAK TAZE,2023,Fall,11.0,20.0,1818.1818181818182
1088,İzmir,Menderes,KABAK TAZE,2023,Winter,380.0,760.0,2000.0
1089,İzmir,Menderes,KABAK TAZE,2023,Spring,380.0,760.0,2000.0
1090,İzmir,Menderes,KABAK TAZE,2023,Summer,380.0,760.0,2000.0
1091,İzmir,Menderes,KABAK TAZE,2023,Fall,380.0,760.0,2000.0
1096,İzmir,Torbalı,KABAK TAZE,2023,Winter,110.0,330.0,3000.0
1097,İzmir,Torbalı,KABAK TAZE,2023,Spring,110.0,330.0,3000.0
1098,İzmir,Torbalı,KABAK TAZE,2023,Summer,110.0,330.0,3000.0
1099,İzmir,Torbalı,KABAK TAZE,2023,Fall,110.0,330.0,3000.0
1104,İzmir,Bayındır,KABAK TAZE,2024,Winter,150.0,375.0,2500.0
1105,İzmir,Bayındır,KABAK TAZE,2024,Spring,150.0,375.0,2500.0
1106,İzmir,Bayındır,KABAK TAZE,2024,Summer,150.0,375.0,2500.0
1107,İzmir,Bayındır,KABAK TAZE,2024,Fall,150.0,375.0,2500.0
1108,İzmir,Bergama,KABAK TAZE,2024,Winter,162.0,287.0,1771.6049382716049
1109,İzmir,Bergama,KABAK TAZE,2024,Spring,162.0,287.0,1771.6049382716049
1110,İzmir,Bergama,KABAK TAZE,2024,Summer,162.0,287.0,1771.6049382716049
1111,İzmir,Bergama,KABAK TAZE,2024,Fall,162.0,287.0,1771.6049382716049
1112,İzmir,Menderes,KABAK TAZE,2024,Winter,380.0,760.0,2000.0
1113,İzmir,Menderes,KABAK TAZE,2024,Spring,380.0,760.0,2000.0
1114,İzmir,Menderes,KABAK TAZE,2024,Summer,380.0,760.0,2000.0
1115,İzmir,Menderes,KABAK TAZE,2024,Fall,380.0,760.0,2000.0
1120,İzmir,Torbalı,KABAK TAZE,2024,Winter,157.0,473.0,3012.7388535031846
1121,İzmir,Torbalı,KABAK TAZE,2024,Spring,157.0,473.0,3012.7388535031846
1122,İzmir,Torbalı,KABAK TAZE,2024,Summer,157.0,473.0,3012.7388535031846
1123,İzmir,Torbalı,KABAK TAZE,2024,Fall,157.0,473.0,3012.7388535031846
1124,İzmir,Ödemiş,KABAK TAZE,2024,Winter,50.0,175.0,3500.0
1125,İzmir,Ödemiş,KABAK TAZE,2024,Spring,50.0,175.0,3500.0
1126,İzmir,Ödemiş,KABAK TAZE,2024,Summer,50.0,175.0,3500.0
1127,İzmir,Ödemiş,KABAK TAZE,2024,Fall,50.0,175.0,3500.0
1128,İzmir,Bayındır,KABAK TAZE,2025,Winter,132.0,330.0,2500.0
1129,İzmir,Bayındır,KABAK TAZE,2025,Spring,132.0,330.0,2500.0
1130,İzmir,Bayındır,KABAK TAZE,2025,Summer,132.0,330.0,2500.0
1131,İzmir,Bayındır,KABAK TAZE,2025,Fall,132.0,330.0,2500.0
1132,İzmir,Bergama,KABAK TAZE,2025,Winter,172.0,304.0,1767.4418604651162
1133,İzmir,Bergama,KABAK TAZE,2025,Spring,172.0,304.0,1767.4418604651162
1134,İzmir,Bergama,KABAK TAZE,2025,Summer,172.0,304.0,1767.4418604651162
1135,İzmir,Bergama,KABAK TAZE,2025,Fall,172.0,304.0,1767.4418604651162
1136,İzmir,Menderes,KABAK TAZE,2025,Winter,330.0,660.0,2000.0
1137,İzmir,Menderes,KABAK TAZE,2025,Spring,330.0,660.0,2000.0
1138,İzmir,Menderes,KABAK TAZE,2025,Summer,330.0,660.0,2000.0
1139,İzmir,Menderes,KABAK TAZE,2025,Fall,330.0,660.0,2000.0
1144,İzmir,Torbalı,KABAK TAZE,2025,Winter,124.0,376.0,3032.2580645161293
1145,İzmir,Torbalı,KABAK TAZE,2025,Spring,124.0,376.0,3032.2580645161293
1146,İzmir,Torbalı,KABAK TAZE,2025,Summer,124.0,376.0,3032.2580645161293
1147,İzmir,Torbalı,KABAK TAZE,2025,Fall,124.0,376.0,3032.2580645161293
1148,İzmir,Ödemiş,KABAK TAZE,2025,Winter,50.0,175.0,3500.0
1149,İzmir,Ödemiş,KABAK TAZE,2025,Spring,50.0,175.0,3500.0
1150,İzmir,Ödemiş,KABAK TAZE,2025,Summer,50.0,175.0,3500.0
1151,İzmir,Ödemiş,KABAK TAZE,2025,Fall,50.0,175.0,3500.0
1152,İzmir,Bayındır,KARPUZ,2014,Winter,4000.0,20000.0,5000.0
1153,İzmir,Bayındır,KARPUZ,2014,Spring,4000.0,20000.0,5000.0
1154,İzmir,Bayındır,KARPUZ,2014,Summer,4000.0,20000.0,5000.0
1155,İzmir,Bayındır,KARPUZ,2014,Fall,4000.0,20000.0,5000.0
1156,İzmir,Bergama,KARPUZ,2014,Winter,1400.0,3080.0,2200.0
1157,İzmir,Bergama,KARPUZ,2014,Spring,1400.0,3080.0,2200.0
1158,İzmir,Bergama,KARPUZ,2014,Summer,1400.0,3080.0,2200.0
1159,İzmir,Bergama,KARPUZ,2014,Fall,1400.0,3080.0,2200.0
1160,İzmir,Menderes,KARPUZ,2014,Winter,4860.0,19440.0,4000.0
1161,İzmir,Menderes,KARPUZ,2014,Spring,4860.0,19440.0,4000.0
1162,İzmir,Menderes,KARPUZ,2014,Summer,4860.0,19440.0,4000.0
1163,İzmir,Menderes,KARPUZ,2014,Fall,4860.0,19440.0,4000.0
1164,İzmir,Tire,KARPUZ,2014,Winter,14000.0,56000.0,4000.0
1165,İzmir,Tire,KARPUZ,2014,Spring,14000.0,56000.0,4000.0
1166,İzmir,Tire,KARPUZ,2014,Summer,14000.0,56000.0,4000.0
1167,İzmir,Tire,KARPUZ,2014,Fall,14000.0,56000.0,4000.0
1168,İzmir,Torbalı,KARPUZ,2014,Winter,4500.0,19125.0,4250.0
1169,İzmir,Torbalı,KARPUZ,2014,Spring,4500.0,19125.0,4250.0
1170,İzmir,Torbalı,KARPUZ,2014,Summer,4500.0,19125.0,4250.0
1171,İzmir,Torbalı,KARPUZ,2014,Fall,4500.0,19125.0,4250.0
1172,İzmir,Ödemiş,KARPUZ,2014,Winter,15000.0,97500.0,6500.0
1173,İzmir,Ödemiş,KARPUZ,2014,Spring,15000.0,97500.0,6500.0
1174,İzmir,Ödemiş,KARPUZ,2014,Summer,15000.0,97500.0,6500.0
1175,İzmir,Ödemiş,KARPUZ,2014,Fall,15000.0,97500.0,6500.0
1176,İzmir,Bayındır,KARPUZ,2015,Winter,4000.0,20028.0,5007.0
1177,İzmir,Bayındır,KARPUZ,2015,Spring,4000.0,20028.0,5007.0
1178,İzmir,Bayındır,KARPUZ,2015,Summer,4000.0,20028.0,5007.0
1179,İzmir,Bayındır,KARPUZ,2015,Fall,4000.0,20028.0,5007.0
1180,İzmir,Bergama,KARPUZ,2015,Winter,1400.0,3084.0,2202.8571428571427
1181,İzmir,Bergama,KARPUZ,2015,Spring,1400.0,3084.0,2202.8571428571427
1182,İzmir,Bergama,KARPUZ,2015,Summer,1400.0,3084.0,2202.8571428571427
1183,İzmir,Bergama,KARPUZ,2015,Fall,1400.0,3084.0,2202.8571428571427
1184,İzmir,Menderes,KARPUZ,2015,Winter,4860.0,19469.0,4005.9670781893005
1185,İzmir,Menderes,KARPUZ,2015,Spring,4860.0,19469.0,4005.9670781893005
1186,İzmir,Menderes,KARPUZ,2015,Summer,4860.0,19469.0,4005.9670781893005
1187,İzmir,Menderes,KARPUZ,2015,Fall,4860.0,19469.0,4005.9670781893005
1188,İzmir,Tire,KARPUZ,2015,Winter,13450.0,53881.0,4006.022304832714
1189,İzmir,Tire,KARPUZ,2015,Spring,13450.0,53881.0,4006.022304832714
1190,İzmir,Tire,KARPUZ,2015,Summer,13450.0,53881.0,4006.022304832714
1191,İzmir,Tire,KARPUZ,2015,Fall,13450.0,53881.0,4006.022304832714
1192,İzmir,Torbalı,KARPUZ,2015,Winter,2240.0,10096.0,4507.142857142857
1193,İzmir,Torbalı,KARPUZ,2015,Spring,2240.0,10096.0,4507.142857142857
1194,İzmir,Torbalı,KARPUZ,2015,Summer,2240.0,10096.0,4507.142857142857
1195,İzmir,Torbalı,KARPUZ,2015,Fall,2240.0,10096.0,4507.142857142857
1196,İzmir,Ödemiş,KARPUZ,2015,Winter,15000.0,97635.0,6509.0
1197,İzmir,Ödemiş,KARPUZ,2015,Spring,15000.0,97635.0,6509.0
1198,İzmir,Ödemiş,KARPUZ,2015,Summer,15000.0,97635.0,6509.0
1199,İzmir,Ödemiş,KARPUZ,2015,Fall,15000.0,97635.0,6509.0
1200,İzmir,Bayındır,KARPUZ,2016,Winter,4000.0,20000.0,5000.0
1201,İzmir,Bayındır,KARPUZ,2016,Spring,4000.0,20000.0,5000.0
1202,İzmir,Bayındır,KARPUZ,2016,Summer,4000.0,20000.0,5000.0
1203,İzmir,Bayındır,KARPUZ,2016,Fall,4000.0,20000.0,5000.0
1204,İzmir,Bergama,KARPUZ,2016,Winter,1400.0,3080.0,2200.0
1205,İzmir,Bergama,KARPUZ,2016,Spring,1400.0,3080.0,2200.0
1206,İzmir,Bergama,KARPUZ,2016,Summer,1400.0,3080.0,2200.0
1207,İzmir,Bergama,KARPUZ,2016,Fall,1400.0,3080.0,2200.0
1208,İzmir,Menderes,KARPUZ,2016,Winter,4860.0,19440.0,4000.0
1209,İzmir,Menderes,KARPUZ,2016,Spring,4860.0,19440.0,4000.0
1210,İzmir,Menderes,KARPUZ,2016,Summer,4860.0,19440.0,4000.0
1211,İzmir,Menderes,KARPUZ,2016,Fall,4860.0,19440.0,4000.0
1212,İzmir,Tire,KARPUZ,2016,Winter,13000.0,39000.0,3000.0
1213,İzmir,Tire,KARPUZ,2016,Spring,13000.0,39000.0,3000.0
1214,İzmir,Tire,KARPUZ,2016,Summer,13000.0,39000.0,3000.0
1215,İzmir,Tire,KARPUZ,2016,Fall,13000.0,39000.0,3000.0
1216,İzmir,Torbalı,KARPUZ,2016,Winter,1850.0,8325.0,4500.0
1217,İzmir,Torbalı,KARPUZ,2016,Spring,1850.0,8325.0,4500.0
1218,İzmir,Torbalı,KARPUZ,2016,Summer,1850.0,8325.0,4500.0
1219,İzmir,Torbalı,KARPUZ,2016,Fall,1850.0,8325.0,4500.0
1220,İzmir,Ödemiş,KARPUZ,2016,Winter,15000.0,97500.0,6500.0
1221,İzmir,Ödemiş,KARPUZ,2016,Spring,15000.0,97500.0,6500.0
1222,İzmir,Ödemiş,KARPUZ,2016,Summer,15000.0,97500.0,6500.0
1223,İzmir,Ödemiş,KARPUZ,2016,Fall,15000.0,97500.0,6500.0
1224,İzmir,Bayındır,KARPUZ,2017,Winter,4000.0,20000.0,5000.0
1225,İzmir,Bayındır,KARPUZ,2017,Spring,4000.0,20000.0,5000.0
1226,İzmir,Bayındır,KARPUZ,2017,Summer,4000.0,20000.0,5000.0
1227,İzmir,Bayındır,KARPUZ,2017,Fall,4000.0,20000.0,5000.0
1228,İzmir,Bergama,KARPUZ,2017,Winter,1250.0,2750.0,2200.0
1229,İzmir,Bergama,KARPUZ,2017,Spring,1250.0,2750.0,2200.0
1230,İzmir,Bergama,KARPUZ,2017,Summer,1250.0,2750.0,2200.0
1231,İzmir,Bergama,KARPUZ,2017,Fall,1250.0,2750.0,2200.0
1232,İzmir,Menderes,KARPUZ,2017,Winter,4660.0,18640.0,4000.0
1233,İzmir,Menderes,KARPUZ,2017,Spring,4660.0,18640.0,4000.0
1234,İzmir,Menderes,KARPUZ,2017,Summer,4660.0,18640.0,4000.0
1235,İzmir,Menderes,KARPUZ,2017,Fall,4660.0,18640.0,4000.0
1236,İzmir,Tire,KARPUZ,2017,Winter,13000.0,39000.0,3000.0
1237,İzmir,Tire,KARPUZ,2017,Spring,13000.0,39000.0,3000.0
1238,İzmir,Tire,KARPUZ,2017,Summer,13000.0,39000.0,3000.0
1239,İzmir,Tire,KARPUZ,2017,Fall,13000.0,39000.0,3000.0
1240,İzmir,Torbalı,KARPUZ,2017,Winter,1160.0,5220.0,4500.0
1241,İzmir,Torbalı,KARPUZ,2017,Spring,1160.0,5220.0,4500.0
1242,İzmir,Torbalı,KARPUZ,2017,Summer,1160.0,5220.0,4500.0
1243,İzmir,Torbalı,KARPUZ,2017,Fall,1160.0,5220.0,4500.0
1244,İzmir,Ödemiş,KARPUZ,2017,Winter,15000.0,97500.0,6500.0
1245,İzmir,Ödemiş,KARPUZ,2017,Spring,15000.0,97500.0,6500.0
1246,İzmir,Ödemiş,KARPUZ,2017,Summer,15000.0,97500.0,6500.0
1247,İzmir,Ödemiş,KARPUZ,2017,Fall,15000.0,97500.0,6500.0
1248,İzmir,Bayındır,KARPUZ,2018,Winter,4000.0,20000.0,5000.0
1249,İzmir,Bayındır,KARPUZ,2018,Spring,4000.0,20000.0,5000.0
1250,İzmir,Bayındır,KARPUZ,2018,Summer,4000.0,20000.0,5000.0
1251,İzmir,Bayındır,KARPUZ,2018,Fall,4000.0,20000.0,5000.0
1252,İzmir,Bergama,KARPUZ,2018,Winter,1250.0,2750.0,2200.0
1253,İzmir,Bergama,KARPUZ,2018,Spring,1250.0,2750.0,2200.0
1254,İzmir,Bergama,KARPUZ,2018,Summer,1250.0,2750.0,2200.0
1255,İzmir,Bergama,KARPUZ,2018,Fall,1250.0,2750.0,2200.0
1256,İzmir,Menderes,KARPUZ,2018,Winter,4660.0,18640.0,4000.0
1257,İzmir,Menderes,KARPUZ,2018,Spring,4660.0,18640.0,4000.0
1258,İzmir,Menderes,KARPUZ,2018,Summer,4660.0,18640.0,4000.0
1259,İzmir,Menderes,KARPUZ,2018,Fall,4660.0,18640.0,4000.0
1260,İzmir,Tire,KARPUZ,2018,Winter,5000.0,15000.0,3000.0
1261,İzmir,Tire,KARPUZ,2018,Spring,5000.0,15000.0,3000.0
